0	0	14	0	0	14	0	14	0	0	0	0	14	14	0	14	14	0	14	0	0	14	0	14	0	0	0	0	14	0	0	0	0	14	14	0	0	0	14	0	0	0	14	0	14	0	0	14	0	0	0	0	0
0	0	14	0	0	14	0	14	0	0	0	0	14	0	14	0	14	0	14	0	0	14	0	14	0	0	0	0	14	0	0	0	0	14	0	14	0	0	14	0	0	0	14	0	0	14	0	14	0	0	0	0	0
0	0	14	14	14	14	0	14	0	0	0	0	14	0	0	0	14	0	14	14	14	14	0	14	0	0	0	0	14	14	14	0	0	14	0	0	14	0	14	0	0	0	14	0	0	14	0	14	14	14	0	0	0
0	0	14	0	0	14	0	14	0	0	0	0	14	0	0	0	14	0	14	0	0	14	0	14	0	0	0	0	14	0	0	0	0	14	0	0	14	0	14	0	0	0	14	0	0	14	0	14	0	0	0	0	0
0	0	14	0	0	14	0	14	0	0	0	0	14	0	0	0	14	0	14	0	0	14	0	14	0	0	0	0	14	0	0	0	0	14	0	0	0	14	14	0	0	0	14	0	14	0	0	14	0	0	0	0	0
0	0	14	0	0	14	0	14	14	14	14	0	14	0	0	0	14	0	14	0	0	14	0	14	14	14	14	0	14	14	14	14	0	14	0	0	0	0	14	0	0	0	14	14	0	0	0	14	14	14	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	14	14	0	14	14	14	0	14	14	14	0	14	14	0	0	14	0	14	0	14	14	0	14	14	14	0	14	14	14	0	14	14	14	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	0	0	14	0	0	14	0	14	0	14	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	14	14	0	14	14	14	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	0	0	14	0	0	14	0	14	0	14	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	14	0	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	0	0	14	0	0	14	0	14	0	14	14	14	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	14	0	0	0	14	0	0	14	0	14	0	0	0	14	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	14	0	14	14	14	0	14	14	0	0	14	14	14	0	14	14	0	0	14	0	0	14	14	14	0	14	14	14	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
